label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23
E,0.33791786,0.22170454,0.2035102,0.1926101,0.8326569,0.15848963,0.14889836,0.14819369,0.68036824,0.19102098,0.2947332,0.64597446,0.3045676,0.22139187,0.22644548,0.20181556,0.20505036,0.13329494,0.14473441,0.1648593,0.24048558,0.19682674,0.2907812,0.26284516
E,0.32968286,0.2056388,0.17287536,0.15377972,0.7954251,0.30383307,0.2234623,0.18044677,0.5639765,0.23051645,0.23183618,0.71534836,0.28496042,0.25101268,0.19776884,0.12500133,0.3014781,0.11463788,0.11832664,0.16881737,0.18739654,0.16684927,0.2832303,0.19759442
E,0.3130652,0.25837204,0.22722612,0.21519342,0.81295955,0.17256343,0.17156439,0.26273918,0.6926941,0.19727504,0.30857393,0.5352262,0.31525263,0.29259077,0.2584458,0.18832491,0.2565355,0.19649479,0.19830324,0.35236174,0.20691977,0.21201603,0.3101416,0.3133826
E,0.20987582,0.20477442,0.17022209,0.1314849,0.46919587,0.10952452,0.14901109,0.19586533,0.85872555,0.16177602,0.23276033,0.5545546,0.22657323,0.21117592,0.14510727,0.13299885,0.21394992,0.13487042,0.11723127,0.18581419,0.25342083,0.14481506,0.19709876,0.30397102
E,0.30016962,0.26095793,0.21884915,0.1484921,0.48866978,0.14465846,0.20533371,0.26928493,0.8165735,0.20355791,0.2923107,0.6483298,0.26554337,0.2675595,0.17763317,0.11867072,0.24577792,0.120587155,0.16993695,0.24306716,0.2795572,0.17106076,0.23484395,0.24718617
E,0.32606432,0.20693055,0.16689825,0.17311043,0.5145574,0.11172807,0.14996351,0.13226257,0.26790002,0.16496229,0.34839612,0.93060094,0.24566194,0.18898247,0.14745691,0.14099342,0.29086742,0.122965164,0.14712341,0.13379645,0.14529224,0.13098548,0.24143878,0.15572989
E,0.27140588,0.15596792,0.122367226,0.11617805,0.495764,0.09043657,0.13289404,0.10329354,0.39916217,0.11208661,0.21115981,0.9736993,0.23951876,0.17720191,0.14508937,0.120118976,0.26642227,0.108663745,0.1061536,0.13036135,0.22703537,0.13666356,0.22211473,0.096337095
E,0.14149936,0.12553318,0.11467595,0.10443006,0.8516752,0.08187863,0.1387673,0.10533213,0.24542302,0.11791363,0.1582675,0.5714135,0.22718441,0.22505176,0.2103033,0.17180614,0.2673607,0.15659209,0.16944455,0.17701171,0.23736076,0.2283813,0.24609275,0.2557685
E,0.2117809,0.17153218,0.14983474,0.12855107,0.8166435,0.11634167,0.11397304,0.11212214,0.42271423,0.10859349,0.21263006,0.61519843,0.28328946,0.2710997,0.23321971,0.19727378,0.30959234,0.16786893,0.10923081,0.16925758,0.31539455,0.14780572,0.2782559,0.24230357
E,0.19340168,0.16288973,0.16548878,0.1242492,0.8217622,0.10406293,0.14406893,0.124605834,0.28715166,0.17012168,0.2054958,0.55185723,0.25072783,0.25625283,0.2572429,0.17584541,0.2891545,0.11270807,0.13033152,0.18237913,0.1997536,0.2740952,0.27659237,0.35782504
E,0.20401414,0.21117832,0.21688671,0.13310929,0.84470284,0.09742054,0.16369218,0.17541741,0.34285423,0.13197942,0.22264239,0.5530715,0.2541595,0.2804929,0.2644976,0.1449286,0.24724276,0.12399583,0.113965735,0.22676703,0.16184394,0.16981152,0.2680859,0.30839622
E,0.22604711,0.17597917,0.1701,0.12602893,0.5985153,0.107323766,0.16197075,0.16910315,0.3885059,0.14782901,0.20416407,0.83171755,0.24549584,0.24820654,0.24789865,0.14113423,0.32276016,0.12554695,0.14135402,0.27951458,0.25439608,0.20640221,0.2884593,0.206256
E,0.24674074,0.15100317,0.15715955,0.11832424,0.40424055,0.100849055,0.123065114,0.11583723,0.44860786,0.1363979,0.23363788,0.96137065,0.24636354,0.22076468,0.22829746,0.13122061,0.24134943,0.14690927,0.112939686,0.197873,0.24167801,0.1982209,0.28092864,0.0997483
E,0.23693271,0.16163507,0.17605886,0.16039732,0.3137719,0.096338734,0.1492282,0.15864098,0.3461555,0.15208235,0.28753236,0.9632929,0.23867653,0.19097109,0.23943034,0.19773372,0.20169394,0.13765469,0.14866716,0.26647195,0.24297515,0.22303474,0.30929458,0.11422645
E,0.22276627,0.14650676,0.12875408,0.09374276,0.45795467,0.08096823,0.15237117,0.103638336,0.4486371,0.12294243,0.20383205,0.93080574,0.29599205,0.24957797,0.22426769,0.10179767,0.24996032,0.11708185,0.11448796,0.1800587,0.3036684,0.19416453,0.28477624,0.1374633
E,0.033855587,0.02624674,0.023500841,0.069832854,0.2396826,0.05008002,0.12426948,0.04308103,0.21999787,0.03784972,0.06416919,0.95446426,0.041692417,0.023887949,0.022457417,0.057503678,0.20497978,0.037629478,0.07490732,0.06093322,0.23031624,0.039887488,0.062824234,0.1974641
E,0.045504414,0.036298275,0.04731352,0.06575141,0.6282317,0.08038158,0.19462745,0.076635614,0.31428897,0.046285007,0.048628684,0.9510271,0.07794235,0.06374065,0.065460265,0.079135425,0.25061733,0.12250175,0.11383355,0.1279061,0.23604827,0.07420105,0.099333644,0.11619258
E,0.07947088,0.07968399,0.09084233,0.12410418,0.38544306,0.13116908,0.11386267,0.08236054,0.9731253,0.07188066,0.094111204,0.28350773,0.1346692,0.14540082,0.16466625,0.13761126,0.2210424,0.19151683,0.14317137,0.1180776,0.12621038,0.09947562,0.14039366,0.2132004
E,0.07021699,0.051255215,0.06090036,0.18998615,0.4295625,0.120635085,0.19915251,0.18066579,0.6592138,0.11602568,0.1594991,0.98781186,0.0853646,0.062309667,0.079795755,0.10834204,0.18128784,0.14053391,0.14907114,0.193812,0.18501586,0.12448247,0.16669764,0.07241227
E,0.06261888,0.05246572,0.058412936,0.17229827,0.44968584,0.12928231,0.1968645,0.15629667,0.61758107,0.11203962,0.12818237,0.90563196,0.0410395,0.03159481,0.03640249,0.059905127,0.17799893,0.080619216,0.12595122,0.1969807,0.2118956,0.08803573,0.08475643,0.25199705
E,0.08192712,0.03565171,0.054524302,0.1521178,0.6900266,0.04204205,0.15423526,0.056503654,0.7257608,0.047022257,0.039097097,0.9455319,0.073031254,0.04470077,0.051335834,0.1281754,0.19955096,0.068729125,0.08997065,0.14509332,0.19258842,0.08183836,0.060659762,0.17795205
E,0.03943692,0.025338879,0.039894618,0.20191401,0.9210767,0.033428375,0.12953866,0.03437525,0.72366077,0.043099873,0.049672768,0.45475948,0.06014072,0.045989383,0.044282395,0.11773904,0.22215603,0.06201222,0.14954467,0.10071187,0.16223313,0.09751931,0.074307255,0.30646196
E,0.20055747,0.057598993,0.053179182,0.11640389,0.69731826,0.06551823,0.1943734,0.06313265,0.96753514,0.12048737,0.07791592,0.6558111,0.15393859,0.171674,0.15234682,0.14561164,0.18900517,0.14398572,0.1756903,0.14277975,0.078327514,0.16555326,0.16181733,0.20057453
E,0.28669187,0.17901832,0.18731327,0.3657577,0.5330846,0.14741023,0.28020254,0.19272529,0.7904414,0.2653932,0.20623913,0.8775564,0.23608387,0.232483,0.21103148,0.15341602,0.17030175,0.16232228,0.103623904,0.21015967,0.29342204,0.32940617,0.27416956,0.1415138
E,0.21433617,0.13060802,0.1883033,0.33830085,0.5994508,0.19711247,0.40513685,0.1898728,0.7211353,0.2031125,0.21094546,0.85508907,0.11195783,0.09725007,0.13037989,0.1173067,0.25090218,0.165488,0.24966936,0.20808224,0.2825512,0.17720479,0.19073401,0.2475883
E,0.15699753,0.13017255,0.182531,0.24165435,0.9380862,0.17655605,0.2528195,0.1508176,0.5798229,0.13097891,0.13594422,0.7097721,0.13526262,0.10483565,0.13722114,0.22204253,0.1601422,0.14448138,0.1430677,0.16458952,0.20419692,0.13326652,0.12531537,0.2073449
E,0.15517397,0.14789172,0.18885419,0.25303778,0.957865,0.25889114,0.19899641,0.17874317,0.7403154,0.18192361,0.19008699,0.44020796,0.13444345,0.12836452,0.13851802,0.15726331,0.12026889,0.14337654,0.1859647,0.16646293,0.17445408,0.19470085,0.20995606,0.27003717
E,0.1774555,0.13806641,0.16371644,0.3125451,0.7981257,0.34685585,0.18495196,0.16105309,0.8574723,0.14342836,0.1607273,0.5745665,0.13769649,0.16083796,0.11963626,0.19269776,0.26931134,0.21418117,0.16968979,0.1512023,0.19348177,0.15557022,0.1253909,0.18270585
E,0.2130548,0.15740749,0.20945019,0.34505528,0.6859524,0.21267897,0.28644326,0.22199738,0.7894365,0.19289039,0.19510522,0.8103782,0.14872757,0.098014034,0.09480608,0.17009424,0.14506502,0.14536816,0.13461998,0.16150017,0.29625678,0.12320158,0.124206915,0.16805755
E,0.29222605,0.236687,0.32088983,0.4483903,0.82758,0.31459975,0.38538367,0.31496608,0.694494,0.3112699,0.27909318,0.78020144,0.15669154,0.1204074,0.13270326,0.24066615,0.21327595,0.1349885,0.1676161,0.17469636,0.29899335,0.16285063,0.14315899,0.21703407
Em,0.15571058,0.12355486,0.14118993,0.1365056,0.9182242,0.12145541,0.17803122,0.8008233,0.16187695,0.14261931,0.16264687,0.41164157,0.17443696,0.12349352,0.12779646,0.1246658,0.18794374,0.11794275,0.12632632,0.20454937,0.15501417,0.12174615,0.13374373,0.2736372
Em,0.33504355,0.36459276,0.41255865,0.25963464,0.58092713,0.207454,0.25098684,0.850865,0.38881665,0.3511036,0.39066702,0.71416616,0.20962842,0.2596186,0.230159,0.13028707,0.24042559,0.1256565,0.15126596,0.2493119,0.26571855,0.18251108,0.25284722,0.21876939
Em,0.33508196,0.2828944,0.2893556,0.1680628,0.33918357,0.15711845,0.18023641,0.87073755,0.24975818,0.2668781,0.28413448,0.5441905,0.25188997,0.24509351,0.19094242,0.113395594,0.08897293,0.1277618,0.11909076,0.25695196,0.1575141,0.17759682,0.2280729,0.2734499
Em,0.2803456,0.2725759,0.24964432,0.16070804,0.39831546,0.20018701,0.19489503,0.8567991,0.2848441,0.2756861,0.24665311,0.5567748,0.27059817,0.2901566,0.16539882,0.14641307,0.17082292,0.187455,0.12202156,0.26517946,0.21997884,0.26317507,0.21293202,0.23130444
Em,0.21094207,0.17711735,0.18663073,0.12500028,0.4363668,0.10839346,0.14897734,0.8700293,0.18528233,0.17724459,0.21543126,0.4957632,0.21581261,0.21340834,0.19812323,0.13644937,0.19949543,0.13383126,0.1349833,0.26219115,0.16735251,0.18266383,0.23435543,0.2801842
Em,0.27784222,0.1993201,0.19348785,0.13842148,0.29574054,0.15906027,0.18161681,0.86107326,0.24071269,0.25025624,0.2157909,0.38092622,0.3259563,0.23240198,0.20127842,0.13920468,0.13687828,0.19922197,0.23890693,0.2585627,0.22087269,0.26717776,0.24154824,0.32379764
Em,0.4071323,0.31327045,0.33135936,0.22557487,0.42118666,0.19357905,0.25444663,0.80575246,0.3288524,0.37967414,0.343204,0.80742,0.3132296,0.23696353,0.25958166,0.16099742,0.11795532,0.12093507,0.12154515,0.2672507,0.22289687,0.25675383,0.26040938,0.17443193
Em,0.26980177,0.18851565,0.17306533,0.15814129,0.40907392,0.1165256,0.16935961,0.4430042,0.1655132,0.18739416,0.25027132,0.96624863,0.24386875,0.21970734,0.21162547,0.22277029,0.23413986,0.16180813,0.14685735,0.27325255,0.22587195,0.23511848,0.2811732,0.10036723
Em,0.35081768,0.2889116,0.26192415,0.19652884,0.35319468,0.17822674,0.24733828,0.5066351,0.2859763,0.33846873,0.39117706,0.92107886,0.2643495,0.24953407,0.23798098,0.17538087,0.22053114,0.17170338,0.18652812,0.25881237,0.30000955,0.3396193,0.30862826,0.14188267
Em,0.24499112,0.13943318,0.17137302,0.13502853,0.3879186,0.11532363,0.16363099,0.5367048,0.1410467,0.14596684,0.22915564,0.8271248,0.24601042,0.1625789,0.20983583,0.20357955,0.20932533,0.17234191,0.14589958,0.34585038,0.17812821,0.1680204,0.24842125,0.27659732
Em,0.3245512,0.31383175,0.30899763,0.2565434,0.5698495,0.21539423,0.31944585,0.9210559,0.3408372,0.34121886,0.35751095,0.44544405,0.23197687,0.23467924,0.22693446,0.20152374,0.11574953,0.19729295,0.22629859,0.16720116,0.2536017,0.2349072,0.28578705,0.23272042
Em,0.16606244,0.1183205,0.09990502,0.088401616,0.67488104,0.08634394,0.095615014,0.73921424,0.13206306,0.10021161,0.12248993,0.46964288,0.27491102,0.20448971,0.14160004,0.12172529,0.28912118,0.0822783,0.08084693,0.27772665,0.13797493,0.14350171,0.18364552,0.36834815
Em,0.27788848,0.27682695,0.2972529,0.20327705,0.69258946,0.15756495,0.17477159,0.8124751,0.24779542,0.29537883,0.29527742,0.46372473,0.24078502,0.28170228,0.2740655,0.19077314,0.22163418,0.14431933,0.092993535,0.26507723,0.20522133,0.30361313,0.2734534,0.28649858
Em,0.3448317,0.282758,0.34626344,0.23763226,0.8507956,0.20961025,0.205089,0.76407886,0.31261835,0.31664312,0.29106882,0.45466045,0.2898347,0.23588538,0.25705397,0.18557176,0.17758493,0.14619787,0.16756189,0.22964078,0.2724997,0.24846552,0.25479615,0.23660631
Em,0.22642945,0.17922418,0.17435817,0.1429195,0.64820695,0.12943596,0.11622441,0.8783095,0.15908472,0.16665749,0.17557561,0.35275665,0.27669227,0.18826444,0.15431458,0.1292319,0.24812888,0.087647855,0.11802432,0.23830982,0.13386309,0.14506799,0.20864093,0.3268407
Em,0.23402971,0.20490731,0.18658534,0.15433025,0.55118793,0.1395462,0.13683142,0.8614554,0.19988947,0.19364326,0.23399885,0.42358935,0.2492705,0.2043198,0.16693254,0.15368263,0.17651707,0.12823227,0.13592604,0.2655776,0.18634796,0.18307158,0.23157676,0.33538097
Em,0.26879227,0.22298522,0.20537388,0.19810756,0.63520235,0.16787073,0.1674827,0.90364105,0.22519526,0.22642739,0.22386192,0.37847638,0.24587612,0.23758507,0.2037001,0.18877953,0.18637177,0.16275722,0.19453013,0.204319,0.23184036,0.24282172,0.26168707,0.31287396
Em,0.25292844,0.16997653,0.17086498,0.14225002,0.64133924,0.15278904,0.13426986,0.55815446,0.20486084,0.14588964,0.18993899,0.81141376,0.21010487,0.1982857,0.15397735,0.11984112,0.29016498,0.11659793,0.13002607,0.27336964,0.27793786,0.17429475,0.20676968,0.24082565
Em,0.124269046,0.12096626,0.10679369,0.09383115,0.80369896,0.088744596,0.11255652,0.80087566,0.13977695,0.12011799,0.14672357,0.38783124,0.19196767,0.22017507,0.16441101,0.13279611,0.24894646,0.10750608,0.10882438,0.20524694,0.2141738,0.22414382,0.25222063,0.2909623
Em,0.15815309,0.11095201,0.110824846,0.08970987,0.5664201,0.081535615,0.16282037,0.8028794,0.13633576,0.10476907,0.13593067,0.45824388,0.23151748,0.20228945,0.1815397,0.13546057,0.26616886,0.104714565,0.09139976,0.2720138,0.21535632,0.18638656,0.23039162,0.3235998
Em,0.16714102,0.11782651,0.12504037,0.10729096,0.8085667,0.09700077,0.12027201,0.40187767,0.1159523,0.1426271,0.16885732,0.6302863,0.21872126,0.14855182,0.14683178,0.13598365,0.27914786,0.124976486,0.12498234,0.14464854,0.11568592,0.18258071,0.23932093,0.31698757
Em,0.17522563,0.16112162,0.15318976,0.11763359,0.79093224,0.12227417,0.13741617,0.7387346,0.17617613,0.1926714,0.20944545,0.56515944,0.22745691,0.24409579,0.2307559,0.16212721,0.24613124,0.1438931,0.14780049,0.25738245,0.24278186,0.28534204,0.31080553,0.2868691
Em,0.24448939,0.15710822,0.15716709,0.13070907,0.48301294,0.13617323,0.18560955,0.6192985,0.14858943,0.11751489,0.18640892,0.93629515,0.2667194,0.23316997,0.23813455,0.1628328,0.1822379,0.20492987,0.24192768,0.27807793,0.20049682,0.15624768,0.24298267,0.12416943
Em,0.24230848,0.13706078,0.1272674,0.105387636,0.38563362,0.09618268,0.13497268,0.5177918,0.1162162,0.14902833,0.17732385,0.95427185,0.24390729,0.19759317,0.1960458,0.16085877,0.15886399,0.14025107,0.14026444,0.26053476,0.17516299,0.27762714,0.24869856,0.10615109
Em,0.24121796,0.17965943,0.17399457,0.13763778,0.5406952,0.13022962,0.20808446,0.5284099,0.161948,0.14534287,0.2228777,0.9245288,0.28014886,0.22953314,0.24244323,0.15517129,0.26564038,0.1740473,0.1934652,0.27329326,0.22667263,0.20670596,0.26467532,0.14331686
F,0.9739668,0.27505162,0.21337056,0.19385196,0.1676472,0.49698198,0.14593497,0.20156762,0.20222025,0.38211846,0.20862822,0.21112595,0.07695803,0.33107582,0.27350315,0.25222698,0.17781645,0.097403094,0.16472325,0.2065082,0.24056146,0.20989121,0.24220598,0.26653725
F,0.33952326,0.2455251,0.25542054,0.17994116,0.18569452,0.88305557,0.15480094,0.21639507,0.28993756,0.6199838,0.2241105,0.20698857,0.24016485,0.20523539,0.23009442,0.15033408,0.13648061,0.21777347,0.11298048,0.15109073,0.24375345,0.21899495,0.20538314,0.20979688
F,0.28837147,0.22467694,0.26042086,0.19521627,0.20944186,0.90241444,0.18005352,0.22040227,0.24516535,0.6918842,0.21441534,0.2322441,0.23735139,0.20469572,0.26128754,0.21539468,0.17769213,0.18092544,0.15608843,0.19354123,0.1865677,0.193516,0.23830779,0.26105216
F,0.34600544,0.24151136,0.23470935,0.17250033,0.28893918,0.89332366,0.150727,0.21157643,0.22857095,0.60977954,0.20049366,0.217346,0.27056098,0.22792594,0.23807512,0.18988311,0.06713782,0.22332405,0.12110514,0.20257197,0.20314401,0.22861946,0.22566584,0.26883936
F,0.30251035,0.1777022,0.16825669,0.16054197,0.18584515,0.9046162,0.15831272,0.15941808,0.19382718,0.5061119,0.1857252,0.19710518,0.3071206,0.22410657,0.23795395,0.20241515,0.14397167,0.18373767,0.18216702,0.2037994,0.25245535,0.26777825,0.2673893,0.28988844
F,0.25849774,0.16854315,0.17149498,0.14612524,0.1653674,0.8942322,0.1801232,0.16457537,0.18181588,0.53534687,0.23289421,0.18374807,0.23994324,0.20355791,0.20352842,0.17412506,0.16502616,0.23182878,0.2091011,0.17933275,0.2099999,0.25066087,0.30911714,0.2503348
F,0.3148565,0.29376873,0.2771451,0.21280129,0.25040168,0.9037791,0.21557055,0.26749855,0.30020165,0.6275144,0.21954991,0.22360395,0.2564712,0.26637423,0.271953,0.16684766,0.15708114,0.20532265,0.23668553,0.25406432,0.23263474,0.18432423,0.19259442,0.21230322
F,0.591342,0.23322888,0.19862302,0.17967556,0.20276722,0.84589124,0.16985305,0.15983099,0.15328251,0.60930616,0.19594198,0.25727278,0.32322288,0.24306192,0.2630303,0.16125955,0.15327635,0.21918695,0.16031602,0.14449489,0.17163542,0.25805497,0.25272322,0.27340937
F,0.47865692,0.22677402,0.15781704,0.17744458,0.21696693,0.83605534,0.1868496,0.19072567,0.19521344,0.72591525,0.22858667,0.28229722,0.30411375,0.1977511,0.1597661,0.1498144,0.14598666,0.20739725,0.16125362,0.17249925,0.2420331,0.26120207,0.28198808,0.29092994
F,0.46478796,0.23013473,0.18319522,0.13995606,0.18005888,0.9072621,0.14956568,0.18899733,0.19750616,0.5671422,0.204913,0.25790632,0.25904986,0.22644004,0.19307244,0.11831482,0.14364597,0.20561962,0.15307471,0.19483082,0.22114293,0.26613644,0.22348674,0.26704046
F,0.7588309,0.238856,0.31544846,0.18398061,0.19568016,0.91532516,0.21624967,0.24402548,0.28703013,0.40873957,0.24826233,0.25503555,0.20501828,0.18713467,0.25996798,0.14181404,0.15786822,0.14741307,0.18963598,0.18926434,0.22176869,0.267962,0.1959747,0.20610318
F,0.9397134,0.19875403,0.14929634,0.13167004,0.14802602,0.7267925,0.12874757,0.13499731,0.1571602,0.26246387,0.15975338,0.18135558,0.14854325,0.23371705,0.21598895,0.17454395,0.20020524,0.17617552,0.16701207,0.13991714,0.23114514,0.15030278,0.21651728,0.2595427
F,0.9553905,0.25400385,0.231077,0.19953564,0.16897516,0.46782413,0.18813299,0.19667754,0.29902813,0.3548476,0.20899244,0.23102443,0.13053732,0.27252004,0.22552957,0.21348661,0.1773474,0.09881491,0.19703868,0.18898767,0.3017229,0.32998678,0.23839185,0.24304491
F,0.37093154,0.26255533,0.26947254,0.18821505,0.1968078,0.89795756,0.14994736,0.218036,0.24697655,0.48971668,0.2258533,0.18445875,0.20154439,0.31164092,0.24682865,0.17726251,0.10523357,0.23745936,0.12529226,0.22168662,0.21296743,0.20054772,0.2014035,0.17500502
F,0.28085816,0.2409869,0.27335227,0.18703918,0.17996803,0.9163322,0.16092187,0.1837483,0.27831563,0.51932883,0.2052795,0.18634854,0.2347897,0.25914997,0.2677144,0.17714891,0.14822617,0.18538427,0.14020014,0.16168627,0.28554982,0.24561751,0.19990204,0.19308326
F,0.3298915,0.2531201,0.27497512,0.19903135,0.16233878,0.8663621,0.17299393,0.21842793,0.24399059,0.5668803,0.20495099,0.23088777,0.28701413,0.27976206,0.29117963,0.2237201,0.14512846,0.25519216,0.16655046,0.20566471,0.21931538,0.2538646,0.20316477,0.24942769
F,0.5207397,0.25319457,0.26033783,0.21472672,0.1592217,0.7610734,0.17697965,0.26696196,0.35927534,0.7802458,0.2675179,0.26482844,0.1921981,0.17159301,0.15861762,0.13861296,0.067012236,0.2756457,0.108718626,0.1484028,0.3008035,0.22903034,0.20076208,0.196863
F,0.6005923,0.21620181,0.19134279,0.14951982,0.1633419,0.81826425,0.13909888,0.15865345,0.20423447,0.41108155,0.18179224,0.2581517,0.28992873,0.22583297,0.20708543,0.12739903,0.111871704,0.27618247,0.11938159,0.17309846,0.29297432,0.22873972,0.21624514,0.26004463
F,0.96530384,0.19277453,0.1432313,0.109053545,0.14900404,0.4893251,0.13029598,0.14663412,0.16720243,0.3038057,0.13101214,0.142443,0.11669534,0.21661685,0.21554363,0.1320274,0.19286057,0.14313512,0.18532288,0.17516889,0.24376935,0.25443825,0.19796105,0.19527
F,0.9110173,0.24095489,0.17576724,0.19144739,0.1897003,0.8443958,0.18522528,0.1586095,0.19262615,0.34698308,0.1566096,0.17052548,0.09303455,0.25148827,0.27620605,0.25923127,0.16974537,0.20144004,0.19708867,0.20424923,0.3022972,0.23951107,0.23537101,0.22547717
F,0.9841796,0.24093467,0.17208584,0.13249804,0.15051824,0.61316586,0.1434581,0.13139425,0.12669997,0.24523585,0.15026926,0.15233693,0.0775744,0.23037754,0.2581522,0.172452,0.20080045,0.12127589,0.17579183,0.14835533,0.15903,0.1707082,0.21499518,0.18090932
F,0.9558776,0.21931048,0.15750255,0.16129795,0.1605884,0.73502094,0.14607418,0.13728209,0.15021321,0.27601904,0.15173171,0.1716721,0.09140488,0.22790623,0.2422338,0.24995352,0.23235904,0.1760986,0.16393359,0.17185779,0.20908903,0.23963317,0.22326705,0.2293391
F,0.9270281,0.24599844,0.18461399,0.17539072,0.21453707,0.6806817,0.17034142,0.19734915,0.16504209,0.6194259,0.19110169,0.26464444,0.12430436,0.27415535,0.22392179,0.19906187,0.17339738,0.17561825,0.16149408,0.19228515,0.19580029,0.281989,0.2283844,0.26157734
F,0.93223214,0.23426051,0.1910576,0.22286221,0.25922102,0.6980153,0.19636473,0.18208511,0.17318566,0.6158066,0.19055478,0.23612766,0.11920277,0.20498951,0.22245581,0.24971673,0.17775252,0.19355687,0.16362667,0.1563286,0.23205261,0.2447932,0.22358586,0.21718231
F,0.88878864,0.2417821,0.21250415,0.23010734,0.19901319,0.616456,0.14538567,0.19325657,0.2153457,0.45102516,0.17900464,0.2995494,0.18196453,0.20665155,0.19837596,0.26825863,0.16207725,0.23533197,0.12702295,0.17779219,0.25787827,0.25766832,0.17281336,0.28768593
F#,0.18874364,0.5990653,0.47104827,0.11936777,0.09790593,0.09914525,0.8573705,0.4808843,0.20787044,0.1996655,0.4750737,0.30636278,0.26617458,0.13273768,0.13050158,0.17502882,0.1558625,0.12769966,0.26689595,0.12986626,0.2242001,0.24461731,0.29050875,0.27738416
F#,0.17118177,0.9795719,0.48383844,0.10913842,0.0961579,0.0924959,0.35685512,0.28513372,0.16983171,0.17186472,0.3110558,0.22156271,0.2595307,0.06715186,0.12779148,0.1779932,0.17242154,0.13916537,0.12147661,0.17651899,0.20354168,0.2431083,0.17978932,0.20881315
F#,0.14759316,0.9698471,0.4355577,0.07737731,0.0594511,0.07337025,0.624728,0.3606039,0.15567672,0.17018597,0.28280944,0.23994876,0.19950454,0.101642124,0.10906904,0.100732066,0.07938273,0.08964301,0.253144,0.09809886,0.14590444,0.23040119,0.20992716,0.26754314
F#,0.21238635,0.9483041,0.4043022,0.13756004,0.10540845,0.1035075,0.38615936,0.24465267,0.23818083,0.16392942,0.2392843,0.2250742,0.3210061,0.11463188,0.21729605,0.2290635,0.181123,0.16992266,0.13153192,0.23268358,0.3139227,0.23608597,0.2745778,0.3164335
F#,0.15031803,0.95430046,0.37697423,0.08183412,0.05544029,0.0645403,0.36408463,0.2073005,0.1481584,0.111231364,0.19483018,0.1590442,0.28640777,0.12066598,0.1782347,0.16149333,0.105123304,0.116417736,0.15165754,0.20536649,0.2537342,0.19349226,0.27990195,0.26015878
F#,0.17524624,0.9610482,0.44809917,0.084321074,0.06665853,0.07217213,0.34775916,0.20555471,0.16325301,0.12980887,0.22555752,0.21097763,0.27902785,0.11089133,0.16634972,0.15894023,0.1255136,0.12388394,0.19726162,0.18403228,0.26484457,0.21023703,0.25274795,0.27295208
F#,0.17000796,0.8477178,0.42861953,0.09518913,0.07093815,0.07599784,0.38249737,0.22907269,0.15082172,0.1219226,0.3276127,0.2446966,0.27914673,0.28620392,0.19856998,0.17144671,0.13210368,0.105719626,0.2045055,0.21061367,0.23772088,0.15563336,0.28434566,0.2745312
F#,0.28020206,0.90909994,0.5075443,0.14092341,0.10968374,0.11794716,0.631019,0.31338894,0.226308,0.15663482,0.46896753,0.42578465,0.29839516,0.15587585,0.14046909,0.18764868,0.14337072,0.1287611,0.19085704,0.13445523,0.24562596,0.14834723,0.24563062,0.3262486
F#,0.27867487,0.9335237,0.5209868,0.13268311,0.10621796,0.13526401,0.5730274,0.3004649,0.19014835,0.18707931,0.49720243,0.43741694,0.3130677,0.12046136,0.14119813,0.21798563,0.1643262,0.19239083,0.16473696,0.1648214,0.23282908,0.229094,0.27253714,0.3236662
F#,0.31457156,0.7653982,0.4770316,0.109389044,0.104957335,0.13779266,0.6301124,0.32280532,0.20914625,0.21340571,0.7694777,0.5583887,0.34906426,0.2415711,0.14511795,0.121042415,0.1260503,0.18502739,0.23142377,0.15163204,0.18842837,0.2151216,0.17813644,0.28910756
F#,0.15293385,0.9494254,0.3998736,0.08256341,0.32191193,0.4713176,0.18399395,0.1224745,0.19118525,0.14007089,0.14736322,0.20945324,0.2030644,0.12352067,0.12914354,0.14423992,0.1265177,0.15319653,0.1531631,0.21680112,0.23990244,0.19762605,0.25874236,0.2761313
F#,0.20087743,0.9734025,0.666588,0.10655807,0.08561133,0.11142359,0.44792795,0.31291857,0.255403,0.21076648,0.34415972,0.296148,0.2527063,0.09283187,0.06609078,0.14001262,0.12374641,0.1453767,0.11302806,0.15729634,0.2771771,0.23212577,0.21469963,0.29581082
F#,0.13517717,0.9914186,0.32667953,0.074703805,0.24464524,0.55780864,0.19450864,0.07851788,0.12585624,0.09355754,0.11172372,0.13105495,0.19994298,0.056314815,0.11078175,0.13595764,0.12370855,0.12899323,0.12741962,0.14617078,0.19536969,0.15490271,0.19464958,0.2243509
F#,0.24325493,0.9179388,0.377002,0.08869971,0.082816824,0.5240123,0.23848964,0.13550298,0.37659475,0.16548118,0.13623948,0.23136298,0.341571,0.19368052,0.120925546,0.12258705,0.12622659,0.19911219,0.116201386,0.2258894,0.23335573,0.15860671,0.19727616,0.28836623
F#,0.20474178,0.81604254,0.31529218,0.08441437,0.2237815,0.6003517,0.22399834,0.087429225,0.2309309,0.120996706,0.1408955,0.22693694,0.24315065,0.269478,0.11828051,0.11210073,0.31713775,0.23363005,0.09402671,0.11875641,0.2651938,0.12014622,0.18029676,0.2584392
